full_name,team,position,grp,points,qb,rush,recv,def,base,snap_pct,rot_w,years_exp
Lance McCutcheon,TEN,WR,WR,-0.01,0.0,0.0,-0.04,0.0,0.03,0.098,0.0,4
Danny Gray,PHI,WR,WR,-0.01,0.0,0.02,-0.06,0.0,0.03,0.09375000000000001,0.0,4
Terrell Jennings,NE,RB,RB,-0.01,0.0,-0.05,0.01,0.0,0.03,0.12553571428571428,0.0,2
AJ Finley,SEA,DB,DB,-0.01,0.0,0.0,0.0,-0.03,0.02,0.04880325814536341,0.0,3
Ulysses Bentley IV,IND,RB,RB,-0.01,0.0,-0.01,0.0,0.0,0.01,0.03,0.0,1
Maurice Alexander,CHI,WR,WR,-0.01,0.0,0.0,-0.01,0.0,0.01,0.014444444444444447,0.0,6
Nikola Kalinic,CHI,TE,TE,-0.01,0.0,0.0,0.0,-0.01,0.0,0.011111111111111112,0.0,4
Brandon Allen,NYG,QB,QB,-0.02,-0.65,0.0,0.0,0.0,0.63,0.6293859649122808,0.0,10
Jonathan Taylor,IND,RB,RB,-0.02,0.0,-0.21,-0.0,0.0,0.19,0.7666945250827605,0.65,6
Treylon Burks,WAS,WR,WR,-0.02,-0.02,-0.0,-0.2,0.0,0.2,0.5706405919661734,0.0,4
Arian Smith,NYJ,WR,WR,-0.02,0.0,0.01,-0.16,0.0,0.13,0.3825,0.0,1
Blake Whiteheart,CLE,TE,TE,-0.02,0.0,0.0,-0.09,0.0,0.06,0.21041478129713423,0.0,3
Cole Turner,MIA,TE,TE,-0.02,0.0,0.0,-0.05,0.0,0.03,0.08908064516129031,0.0,4
Malik Turner,SF,WR,WR,-0.02,0.0,0.0,-0.04,0.0,0.02,0.06956410256410256,0.0,8
Ronnie Rivers,LA,RB,RB,-0.02,0.0,-0.01,-0.03,0.0,0.02,0.06475432767966428,0.0,4
Brady Russell,SEA,RB,RB,-0.02,0.0,0.0,-0.04,0.0,0.01,0.04371717171717171,0.0,3
Ben VanSumeren,BUF,RB,RB,-0.02,0.0,0.0,-0.02,0.0,0.01,0.022972027972027968,0.0,3
Jacob Saylors,DET,RB,RB,-0.02,0.0,-0.02,0.0,0.0,0.0,0.008125,0.0,3
Cade Stover,HOU,TE,TE,-0.03,0.0,-0.28,0.11,0.0,0.13,0.44669744318181814,0.0,2
Adam Prentice,DEN,RB,RB,-0.03,0.0,-0.05,-0.03,0.0,0.05,0.19704536193081085,0.1,5
Chris Brooks,GB,RB,RB,-0.03,0.0,-0.06,-0.02,0.0,0.04,0.17588176638176636,0.1,3
Grant Stuard,LA,LB,LB,-0.03,0.0,-0.32,0.0,0.26,0.03,0.06352941176470589,0.0,5
Anthony Gould,IND,WR,WR,-0.03,0.0,0.0,-0.05,0.0,0.02,0.06767045454545456,0.0,2
Joey Blount,ARI,DB,DB,-0.03,0.0,0.0,0.0,-0.04,0.01,0.012503171247357295,0.0,4
Austin Trammell,JAX,WR,WR,-0.04,0.0,0.0,-0.14,0.0,0.1,0.2876383442265795,0.0,5
Ameer Abdullah,JAX,RB,RB,-0.04,0.0,-0.13,0.04,0.0,0.05,0.20386048265460027,0.0,11
MarShawn Lloyd,GB,RB,RB,-0.04,0.0,-0.06,-0.01,0.0,0.04,0.14,0.0,2
Feleipe Franks,CAR,TE,TE,-0.04,-0.0,0.09,-0.13,0.0,0.01,0.030266089689464305,0.0,5
Coleman Owen,IND,WR,WR,-0.04,0.0,0.0,-0.04,0.0,0.0,0.01,0.0,1
Kalel Mullings,TEN,RB,RB,-0.04,0.0,-0.05,0.0,0.0,0.01,0.021111111111111115,0.0,1
Brayden Willis,SF,TE,TE,-0.05,0.0,0.0,-0.06,0.0,0.01,0.03981318681318681,0.0,3
Irvin Charles,SEA,WR,WR,-0.05,0.0,0.0,-0.06,0.0,0.01,0.02790823211875844,0.0,4
Gary Brightwell,CIN,RB,RB,-0.05,0.0,-0.14,0.08,0.0,0.01,0.02105802968960864,0.0,5
Kedon Slovis,ARI,QB,QB,-0.05,-0.08,0.0,0.0,0.0,0.03,0.03,0.0,2
Miles Killebrew,TB,DB,DB,-0.05,-0.08,0.0,0.0,0.02,0.01,0.021746550472040667,0.0,10
Rico Dowdle,PIT,RB,RB,-0.06,0.0,-0.27,0.1,0.0,0.11,0.45388660890712873,0.0,6
Ronnie Bell,NO,WR,WR,-0.06,0.0,0.0,-0.14,0.0,0.08,0.23438914027149324,0.0,3
Jalen Royals,KC,WR,WR,-0.06,0.0,0.0,-0.13,0.0,0.07,0.19,0.0,1
Patrick Taylor,SF,RB,RB,-0.06,0.0,0.01,-0.12,0.0,0.05,0.18853274725274724,0.0,6
Alijah Clark,DAL,DB,DB,-0.06,0.0,0.0,0.0,-0.09,0.03,0.05727272727272728,0.0,1
Tyler Goodson,ATL,RB,RB,-0.06,0.0,-0.0,-0.07,0.0,0.02,0.08662393162393162,0.0,4
Lawrence Cager,WAS,TE,TE,-0.06,-0.01,0.0,-0.08,0.0,0.03,0.09491582491582491,0.0,6
George Holani,SEA,RB,RB,-0.06,0.0,-0.12,0.04,0.0,0.02,0.06753846153846153,0.0,2
Malik Cunningham,DET,WR,WR,-0.06,-0.02,-0.06,0.0,0.0,0.01,0.03685185185185185,0.0,3
Tommy DeVito,NE,QB,QB,-0.07,-0.44,-0.21,-0.0,0.0,0.59,0.5877777777777777,0.0,3
Cedric Tillman,CLE,WR,WR,-0.07,0.0,-0.16,-0.12,0.0,0.21,0.5955979917518378,0.0,3
Jalen Brooks,ARI,WR,WR,-0.07,0.0,0.0,-0.17,0.0,0.1,0.29857142857142854,0.0,3
Tyler Scott,LA,WR,WR,-0.07,0.0,0.01,-0.13,0.0,0.05,0.15607655502392342,0.0,3
Jonathon Brooks,CAR,RB,RB,-0.07,0.0,-0.17,0.07,0.0,0.03,0.10999999999999999,0.0,2
Kendre Miller,NO,RB,RB,-0.08,0.0,-0.23,0.09,0.0,0.06,0.2472664835164835,0.1,3
Salvon Ahmed,CHI,RB,RB,-0.08,0.0,-0.17,0.04,0.0,0.05,0.1983579881656805,0.0,6
Brashard Smith,KC,RB,RB,-0.08,0.0,-0.06,-0.06,0.0,0.04,0.16705882352941176,0.0,1
Josh Williams,TB,RB,RB,-0.08,0.0,-0.1,0.0,0.0,0.01,0.043333333333333335,0.0,1
Tyler Conklin,DET,TE,TE,-0.09,0.0,-0.24,-0.0,0.0,0.15,0.5126694318753142,0.0,8
Kenneth Walker III,KC,RB,RB,-0.09,0.0,-0.41,0.19,0.0,0.14,0.5495750528541227,0.0,4
Chase Brown,CIN,RB,RB,-0.09,0.0,-0.18,-0.05,0.0,0.14,0.5557943690296632,0.0,3
Jaleel McLaughlin,DEN,RB,RB,-0.09,0.0,0.14,-0.28,0.0,0.05,0.19996983408748112,0.0,3
Malik Davis,DAL,RB,RB,-0.09,0.0,0.13,-0.25,0.0,0.04,0.14433179723502304,0.0,4
Patrick Ricard,NYG,RB,RB,-0.1,0.0,-0.05,-0.16,0.0,0.11,0.4330955892710279,0.3,9
Jacory Croskey-Merritt,WAS,RB,RB,-0.1,0.0,-0.21,0.01,0.0,0.1,0.3947058823529412,0.0,1
Travis Homer,PIT,RB,RB,-0.1,0.0,0.0,-0.12,0.01,0.02,0.06944417989417989,0.0,7
Troy Franklin,DEN,WR,WR,-0.11,0.0,-0.13,-0.15,0.0,0.17,0.49916258169934646,0.0,2
AJ Dillon,CAR,RB,RB,-0.11,0.0,-0.21,0.04,0.0,0.07,0.26487196898961607,0.0,6
Beaux Collins,NYG,WR,WR,-0.11,0.0,0.0,-0.16,0.0,0.05,0.1377777777777778,0.0,1
Jaret Patterson,LAC,RB,RB,-0.11,0.0,-0.07,-0.07,0.0,0.04,0.15113519091847266,0.0,5
DJ Giddens,IND,RB,RB,-0.11,0.0,-0.02,-0.11,0.0,0.03,0.12000000000000001,0.0,1
Dont'e Thornton Jr.,LV,WR,WR,-0.12,0.0,0.0,-0.28,0.0,0.16,0.45333333333333337,0.0,1
Andrew Beck,NYJ,RB,RB,-0.12,0.0,-0.04,-0.12,0.0,0.04,0.16026385118149825,0.0,7
Chris Collier,LV,RB,RB,-0.12,0.0,-0.05,-0.08,0.0,0.01,0.042499999999999996,0.1,2
D'Andre Swift,CHI,RB,RB,-0.13,-0.0,-0.31,0.04,0.0,0.15,0.591784768608298,0.0,6
Jalin Hyatt,NYG,WR,WR,-0.13,0.0,0.0,-0.25,0.0,0.12,0.33783559577677225,0.0,3
Brady Cook,NYJ,QB,QB,-0.14,-1.06,-0.05,0.0,0.0,0.98,0.9800000000000001,0.0,1
Skylar Thompson,BAL,QB,QB,-0.14,-0.4,-0.08,0.0,0.0,0.35,0.34750000000000003,0.0,4
KeAndre Lambert-Smith,LAC,WR,WR,-0.14,0.0,0.0,-0.21,0.0,0.07,0.188,0.0,1
Savion Williams,GB,WR,WR,-0.14,0.0,-0.4,0.21,0.0,0.04,0.11500000000000003,0.0,1
Jha'Quan Jackson,HOU,WR,WR,-0.14,0.0,-0.12,-0.04,0.0,0.02,0.057500000000000016,0.0,2
Tank Bigsby,PHI,RB,RB,-0.15,0.0,0.03,-0.24,0.0,0.05,0.197607675548852,0.3,3
Kaleb Johnson,PIT,RB,RB,-0.16,0.0,-0.2,0.02,0.0,0.02,0.09100000000000001,0.0,1
Ja'Lynn Polk,NO,WR,WR,-0.17,0.0,-0.05,-0.28,0.0,0.16,0.4606666666666667,0.0,2
John Metchie III,CAR,WR,WR,-0.17,0.0,-0.23,-0.1,0.0,0.16,0.4451880341880342,0.0,4
Jordan Mason,MIN,RB,RB,-0.17,0.0,-0.24,-0.02,0.0,0.09,0.3542509179926561,0.0,4
Tyler Conklin,DET,TE,TE,-0.17,0.0,-0.24,-0.0,0.0,0.07,0.23500000000000001,0.0,8
Pierre Strong,GB,RB,RB,-0.18,0.0,-0.13,-0.07,-0.02,0.04,0.15343855803190845,0.0,4
Chris Blair,ATL,WR,WR,-0.18,0.0,0.0,-0.21,0.0,0.03,0.08504273504273503,0.0,6
Brian Robinson,ATL,RB,RB,-0.19,0.0,-0.28,-0.0,0.0,0.09,0.3424324285405716,0.0,4
Zach Charbonnet,SEA,RB,RB,-0.21,0.0,-0.23,-0.1,0.0,0.12,0.4875688159879336,0.0,3
Jalen Reagor,MIA,WR,WR,-0.21,0.0,-0.03,-0.29,0.0,0.12,0.33723636363636367,0.0,6
Dylan Drummond,ATL,WR,WR,-0.21,0.0,0.0,-0.27,0.0,0.06,0.177119341563786,0.0,3
Elijah Arroyo,SEA,TE,TE,-0.22,0.0,0.0,-0.34,0.0,0.12,0.38571428571428573,0.0,1
Gage Larvadain,CLE,WR,WR,-0.22,-0.04,0.0,-0.26,0.0,0.08,0.2361538461538462,0.0,1
Tahj Washington,MIA,WR,WR,-0.22,0.0,0.0,-0.26,0.0,0.04,0.11285714285714286,0.0,2
Tyjae Spears,TEN,RB,RB,-0.24,0.0,-0.25,-0.11,0.0,0.12,0.4610082376145724,0.3,3
Emari Demercado,KC,RB,RB,-0.24,0.0,-0.13,-0.17,0.0,0.06,0.23700197238658774,0.0,3
Ty Chandler,NO,RB,RB,-0.24,-0.02,-0.28,0.01,0.0,0.05,0.1915777473780209,0.0,4
Will Levis,TEN,QB,QB,-0.25,-0.27,-0.85,0.0,0.0,0.87,0.8739766081871344,0.0,3
Konata Mumpfield,LA,WR,WR,-0.25,0.0,0.0,-0.36,0.0,0.11,0.31500000000000006,0.0,1
Alec Ingold,LAC,RB,RB,-0.25,0.0,-0.38,0.04,0.0,0.09,0.3531805374001452,0.0,7
Michael Carter,TEN,RB,RB,-0.26,0.0,-0.36,-0.02,0.0,0.12,0.46563516483516487,0.1,5
Rasheen Ali,BAL,RB,RB,-0.26,0.0,-0.23,-0.06,0.0,0.03,0.11062499999999999,0.0,2
Zach Wilson,NO,QB,QB,-0.28,-0.36,-0.36,0.01,0.0,0.43,0.43386557886557886,0.0,5
Jaydon Blue,DAL,RB,RB,-0.28,0.0,-0.34,-0.01,0.0,0.06,0.25599999999999995,0.0,1
Tyler Badie,DEN,RB,RB,-0.28,0.0,-0.13,-0.19,0.0,0.04,0.1489814814814815,0.0,4
Kyle Juszczyk,SF,RB,RB,-0.31,0.0,-0.67,0.23,0.01,0.12,0.4793636738906089,0.0,13
Ollie Gordon II,MIA,RB,RB,-0.31,0.0,-0.26,-0.1,0.0,0.06,0.22411764705882353,0.0,1
Elijah Mitchell,PHI,RB,RB,-0.31,0.0,-0.07,-0.28,0.0,0.04,0.16880952380952385,0.0,5
Dylan Laube,LV,RB,RB,-0.31,0.0,-0.32,0.0,0.0,0.0,0.01951470588235294,0.0,2
Kyle Allen,BUF,QB,QB,-0.31,-0.29,-0.18,0.0,0.0,0.16,0.159037037037037,0.0,8
Travis Etienne,NO,RB,RB,-0.32,0.0,-0.61,0.14,0.0,0.15,0.603577683378533,0.0,5
Bucky Irving,TB,RB,RB,-0.35,0.0,-0.76,0.27,0.0,0.14,0.5566666666666666,0.0,2
Devin Neal,NO,RB,RB,-0.35,0.0,-0.43,-0.03,0.0,0.1,0.4,0.0,1
Devin Singletary,NYG,RB,RB,-0.36,0.1,-0.43,-0.13,0.0,0.1,0.4005745824255628,0.0,7
Breece Hall,NYJ,RB,RB,-0.37,0.07,-0.79,0.19,0.0,0.16,0.6435763142466288,0.0,4
